geoid,geoid20,year,denom_all_households,eli_count,eli_pct,vli_count,vli_pct,li_count,li_pct,mi_count,mi_pct,abmi_count,abmi_pct
1400000US06037209105,6037209105,2016,527.0,292.0,55.40797,426.0,80.834915,475.0,90.132828,495.0,93.927895,31.0,5.8823528
1400000US06037980031,6037980031,2016,21.0,6.0,28.571428,9.0,42.857143,14.0,66.666664,16.0,76.190475,5.0,23.809525
1400000US06037463900,6037463900,2014,1596.0,150.0,9.3984966,250.0,15.664161,400.0,25.062656,535.0,33.521305,1063.0,66.604012
1400000US06037531902,6037531902,2018,1144.0,270.0,23.601398,390.0,34.090908,715.0,62.5,810.0,70.804199,335.0,29.283216
1400000US06037570203,6037570203,2015,1170.0,320.0,27.350428,475.0,40.598289,845.0,72.222221,975.0,83.333336,195.0,16.666666
1400000US06037191620,6037191620,2019,1077.0,524.0,48.653667,763.0,70.84494,913.0,84.772514,993.0,92.200554,85.0,7.8922935
1400000US06037403325,6037403325,2013,1768.0,56.0,3.1674209,199.0,11.255656,422.0,23.868778,635.0,35.91629,1133.0,64.08371
1400000US06037272100,6037272100,2017,1795.0,225.0,12.534819,380.0,21.169916,620.0,34.54039,745.0,41.504177,1050.0,58.495823
1400000US06037192410,6037192410,2013,1730.0,255.0,14.739884,575.0,33.236996,775.0,44.797688,955.0,55.202312,775.0,44.797688
1400000US06037239501,6037239501,2014,870.0,350.0,40.229885,515.0,59.195404,710.0,81.609192,760.0,87.356323,110.0,12.643678
1400000US06037310900,6037310900,2017,2400.0,315.0,13.125,595.0,24.791666,1100.0,45.833332,1375.0,57.291668,1025.0,42.708332
1400000US06037403702,6037403702,2013,1100.0,30.0,2.7272727,105.0,9.545455,285.0,25.90909,430.0,39.090908,670.0,60.909092
1400000US06037232602,6037232602,2018,1273.0,525.0,41.241161,649.0,50.981934,933.0,73.291435,1013.0,79.575806,261.0,20.502748
1400000US06037125102,6037125102,2019,1429.0,210.0,14.695591,395.0,27.641708,682.0,47.725681,842.0,58.922325,587.0,41.077675
1400000US06037481605,6037481605,2017,1024.0,305.0,29.785156,420.0,41.015625,610.0,59.570313,715.0,69.824219,310.0,30.273438
1400000US06037536000,6037536000,2014,975.0,165.0,16.923077,425.0,43.589745,670.0,68.717949,840.0,86.153847,135.0,13.846154
1400000US06037124201,6037124201,2013,1070.0,110.0,10.280374,345.0,32.242992,595.0,55.607475,705.0,65.887848,365.0,34.112148
1400000US06037651304,6037651304,2015,2347.0,283.0,12.057946,377.0,16.063059,670.0,28.547081,963.0,41.031105,1382.0,58.883682
1400000US06037501400,6037501400,2016,1192.0,194.0,16.275167,561.0,47.063759,745.0,62.5,909.0,76.258392,283.0,23.741611
1400000US06037401201,6037401201,2018,995.0,25.0,2.5125628,90.0,9.0452261,210.0,21.105528,235.0,23.61809,760.0,76.381912
1400000US06037125310,6037125310,2015,2005.0,515.0,25.685785,900.0,44.887779,1310.0,65.336655,1495.0,74.563591,510.0,25.436409
1400000US06037480703,6037480703,2019,1206.0,95.0,7.8772802,135.0,11.19403,354.0,29.353233,503.0,41.708126,703.0,58.291874
1400000US06037551203,6037551203,2014,1117.0,163.0,14.592659,297.0,26.589077,539.0,48.254253,720.0,64.458374,397.0,35.54163
1400000US06037571703,6037571703,2018,1060.0,265.0,25.0,485.0,45.754719,765.0,72.169815,840.0,79.245285,220.0,20.754717
1400000US06037620802,6037620802,2014,1500.0,34.0,2.2666667,158.0,10.533334,215.0,14.333333,311.0,20.733334,1189.0,79.26667
1400000US06037113211,6037113211,2017,1604.0,115.0,7.1695762,265.0,16.521196,490.0,30.548628,574.0,35.785538,1030.0,64.214462
1400000US06037127605,6037127605,2017,1114.0,349.0,31.328547,569.0,51.077198,894.0,80.251343,974.0,87.432678,140.0,12.567325
1400000US06037432202,6037432202,2018,1105.0,181.0,16.380091,405.0,36.651585,638.0,57.737556,786.0,71.131218,319.0,28.868778
1400000US06037199201,6037199201,2019,1083.0,375.0,34.626038,735.0,67.867035,970.0,89.566017,994.0,91.782089,89.0,8.2179136
1400000US06037554406,6037554406,2017,1590.0,275.0,17.295597,450.0,28.301888,765.0,48.113209,875.0,55.031448,715.0,44.968552
1400000US06037183510,6037183510,2016,745.0,100.0,13.422819,180.0,24.161074,345.0,46.308723,495.0,66.442955,250.0,33.557049
1400000US06037102103,6037102103,2013,680.0,35.0,5.147059,80.0,11.764706,310.0,45.588234,365.0,53.676472,315.0,46.323528
1400000US06037127400,6037127400,2019,1857.0,389.0,20.947765,813.0,43.780293,1402.0,75.498116,1522.0,81.960152,334.0,17.985998
1400000US06037535901,6037535901,2016,1425.0,280.0,19.649122,565.0,39.649124,870.0,61.052631,1045.0,73.333336,380.0,26.666666
1400000US06037501200,6037501200,2016,1493.0,184.0,12.32418,377.0,25.251173,620.0,41.527126,724.0,48.492966,769.0,51.507034
1400000US06037920016,6037920016,2014,1448.0,54.0,3.7292817,128.0,8.8397789,266.0,18.370165,404.0,27.900553,1044.0,72.099449
1400000US06037920340,6037920340,2014,1100.0,254.0,23.09091,476.0,43.272728,775.0,70.454544,891.0,81.0,209.0,19.0
1400000US06037141202,6037141202,2013,1290.0,95.0,7.3643413,310.0,24.031008,510.0,39.534885,565.0,43.79845,725.0,56.20155
1400000US06037186203,6037186203,2018,1070.0,20.0,1.8691589,120.0,11.214953,250.0,23.364487,350.0,32.710281,720.0,67.289719
1400000US06037294200,6037294200,2017,1300.0,260.0,20.0,455.0,35.0,745.0,57.307693,915.0,70.384613,385.0,29.615385
1400000US06037199700,6037199700,2015,1080.0,360.0,33.333332,655.0,60.648148,850.0,78.703705,915.0,84.722221,165.0,15.277778
1400000US06037481901,6037481901,2014,1970.0,205.0,10.406092,495.0,25.126904,795.0,40.355331,990.0,50.253807,980.0,49.746193
1400000US06037104201,6037104201,2015,905.0,170.0,18.784531,375.0,41.436462,620.0,68.508286,690.0,76.243095,215.0,23.756907
1400000US06037123104,6037123104,2013,1580.0,385.0,24.367088,675.0,42.721519,1040.0,65.822784,1195.0,75.632912,385.0,24.367088
1400000US06037207305,6037207305,2019,1702.0,703.0,41.304348,750.0,44.065804,983.0,57.755581,1146.0,67.33255,556.0,32.66745
1400000US06037190520,6037190520,2014,1585.0,665.0,41.955837,1005.0,63.40694,1300.0,82.018929,1380.0,87.066246,205.0,12.933754
1400000US06037621400,6037621400,2015,1785.0,135.0,7.563025,295.0,16.526611,555.0,31.092438,675.0,37.815125,1110.0,62.184875
1400000US06037910721,6037910721,2016,1227.0,313.0,25.509373,629.0,51.263245,912.0,74.327629,1020.0,83.129585,207.0,16.870415
1400000US06037301205,6037301205,2018,740.0,70.0,9.4594593,100.0,13.513514,170.0,22.972973,260.0,35.135136,480.0,64.864868
1400000US06037131200,6037131200,2017,1165.0,210.0,18.025751,355.0,30.472103,575.0,49.356224,645.0,55.364807,520.0,44.635193
1400000US06037310400,6037310400,2014,1295.0,160.0,12.355212,295.0,22.779922,590.0,45.559845,710.0,54.826256,585.0,45.173744
1400000US06037310100,6037310100,2019,1958.0,184.0,9.3973446,309.0,15.781409,524.0,26.762003,698.0,35.648621,1259.0,64.300308
1400000US06037301502,6037301502,2013,2533.0,694.0,27.398342,1041.0,41.097511,1619.0,63.916306,1781.0,70.311882,751.0,29.648638
1400000US06037408900,6037408900,2013,2269.0,353.0,15.557514,593.0,26.134861,1031.0,45.438519,1230.0,54.208904,1040.0,45.835171
1400000US06037104824,6037104824,2015,548.0,76.0,13.868613,152.0,27.737226,334.0,60.948906,439.0,80.109489,108.0,19.708029
1400000US06037271702,6037271702,2013,1825.0,459.0,25.150684,534.0,29.260275,893.0,48.931507,1127.0,61.753426,698.0,38.246574
1400000US06037600702,6037600702,2019,1391.0,193.0,13.87491,351.0,25.233644,519.0,37.311287,667.0,47.951115,723.0,51.976994
1400000US06037406000,6037406000,2019,1510.0,195.0,12.913907,450.0,29.801325,800.0,52.980133,1045.0,69.205299,465.0,30.794703
1400000US06037109200,6037109200,2015,787.0,106.0,13.468869,156.0,19.822109,318.0,40.406609,386.0,49.047012,401.0,50.952988
1400000US06037543201,6037543201,2017,880.0,140.0,15.909091,375.0,42.613636,620.0,70.454544,660.0,75.0,220.0,25.0
1400000US06037127805,6037127805,2019,1200.0,270.0,22.5,580.0,48.333332,930.0,77.5,1000.0,83.333336,200.0,16.666666
1400000US06037208904,6037208904,2019,1295.0,705.0,54.440155,960.0,74.131271,1220.0,94.208496,1260.0,97.297295,35.0,2.7027028
1400000US06037980003,6037980003,2014,,,,,,,,,,,
1400000US06037189905,6037189905,2016,1460.0,330.0,22.602739,510.0,34.931507,700.0,47.945206,895.0,61.301369,565.0,38.698631
1400000US06037601700,6037601700,2017,1233.0,359.0,29.115978,699.0,56.690998,956.0,77.53447,1097.0,88.969994,136.0,11.030008
1400000US06037408141,6037408141,2014,1065.0,120.0,11.267606,300.0,28.169014,470.0,44.131454,670.0,62.910797,395.0,37.089203
1400000US06037980003,6037980003,2019,,,,,,,,,,,
1400000US06037219902,6037219902,2013,1215.0,190.0,15.63786,500.0,41.152264,815.0,67.078186,975.0,80.24691,240.0,19.753086
1400000US06037431800,6037431800,2018,1772.0,257.0,14.503386,445.0,25.112867,785.0,44.300224,877.0,49.4921,895.0,50.5079
1400000US06037232402,6037232402,2018,940.0,229.0,24.361702,463.0,49.255318,629.0,66.914894,683.0,72.659576,256.0,27.234043
1400000US06037533601,6037533601,2016,1105.0,382.0,34.570137,668.0,60.452488,939.0,84.977379,1045.0,94.570137,61.0,5.5203619
1400000US06037301801,6037301801,2017,1789.0,400.0,22.35886,644.0,35.997765,994.0,55.561768,1129.0,63.10788,660.0,36.89212
1400000US06037481800,6037481800,2019,895.0,125.0,13.96648,245.0,27.374302,385.0,43.016758,455.0,50.83799,440.0,49.16201
1400000US06037920112,6037920112,2019,1480.0,130.0,8.7837839,310.0,20.945946,550.0,37.162163,705.0,47.635136,775.0,52.364864
1400000US06037602511,6037602511,2019,1198.0,266.0,22.203672,599.0,50.0,785.0,65.525879,1016.0,84.808014,182.0,15.191987
1400000US06037127220,6037127220,2018,1695.0,385.0,22.713863,825.0,48.672565,1205.0,71.091446,1280.0,75.516228,415.0,24.483776
1400000US06037219500,6037219500,2013,710.0,70.0,9.8591547,135.0,19.014084,285.0,40.140846,340.0,47.887325,370.0,52.112675
1400000US06037574201,6037574201,2019,1099.0,85.0,7.734304,205.0,18.65332,359.0,32.666061,499.0,45.404915,600.0,54.595085
1400000US06037262604,6037262604,2017,2552.0,120.0,4.7021942,270.0,10.579937,445.0,17.437304,535.0,20.963949,2018.0,79.075233
1400000US06037403327,6037403327,2016,1865.0,176.0,9.4369974,374.0,20.053619,733.0,39.302948,951.0,50.991959,914.0,49.008041
1400000US06037554600,6037554600,2015,1351.0,249.0,18.430792,433.0,32.050335,797.0,58.99334,907.0,67.135452,444.0,32.864544
1400000US06037211000,6037211000,2019,1945.0,240.0,12.339332,385.0,19.794344,535.0,27.506426,660.0,33.933163,1285.0,66.066841
1400000US06037573800,6037573800,2015,1480.0,110.0,7.4324327,195.0,13.175675,360.0,24.324324,485.0,32.770271,995.0,67.229729
1400000US06037262100,6037262100,2017,1170.0,50.0,4.2735043,80.0,6.8376069,125.0,10.683761,240.0,20.512821,930.0,79.487183
1400000US06037101400,6037101400,2016,1550.0,265.0,17.096775,515.0,33.225807,745.0,48.064518,895.0,57.741936,655.0,42.258064
1400000US06037143500,6037143500,2014,2145.0,285.0,13.286714,440.0,20.512821,725.0,33.799534,835.0,38.927738,1310.0,61.072262
1400000US06037273404,6037273404,2016,658.0,135.0,20.516718,253.0,38.449848,362.0,55.015198,411.0,62.462006,246.0,37.386017
1400000US06037189501,6037189501,2015,1555.0,304.0,19.549839,527.0,33.890675,808.0,51.961414,979.0,62.958199,576.0,37.041801
1400000US06037216100,6037216100,2016,1055.0,110.0,10.42654,225.0,21.327015,350.0,33.175354,380.0,36.018959,675.0,63.981041
1400000US06037311400,6037311400,2019,975.0,90.0,9.2307692,165.0,16.923077,320.0,32.820515,410.0,42.051281,565.0,57.948719
1400000US06037602504,6037602504,2014,1765.0,450.0,25.49575,775.0,43.909348,1265.0,71.671387,1435.0,81.303116,330.0,18.696884
1400000US06037400205,6037400205,2016,1157.0,43.0,3.7165082,82.0,7.0872946,174.0,15.038894,236.0,20.397579,922.0,79.68885
1400000US06037601303,6037601303,2013,2060.0,400.0,19.417477,995.0,48.300972,1390.0,67.475731,1555.0,75.485435,505.0,24.514563
1400000US06037217102,6037217102,2018,1384.0,190.0,13.728324,366.0,26.445087,587.0,42.413296,839.0,60.621387,545.0,39.378613
1400000US06037401303,6037401303,2019,690.0,63.0,9.130435,88.0,12.753623,260.0,37.68116,304.0,44.057972,387.0,56.086956
1400000US06037541300,6037541300,2017,1482.0,479.0,32.321186,753.0,50.809715,1122.0,75.708504,1172.0,79.082321,309.0,20.850203
1400000US06037291300,6037291300,2014,953.0,145.0,15.21511,235.0,24.658972,435.0,45.645332,560.0,58.761806,394.0,41.343128
1400000US06037503502,6037503502,2019,1189.0,98.0,8.2422199,270.0,22.708158,560.0,47.0984,717.0,60.302776,472.0,39.697224
1400000US06037243001,6037243001,2013,558.0,203.0,36.379929,350.0,62.724014,476.0,85.304657,505.0,90.501793,53.0,9.498208
1400000US06037402406,6037402406,2016,1195.0,290.0,24.267782,585.0,48.953976,810.0,67.782425,965.0,80.753136,230.0,19.246862
1400000US06037183510,6037183510,2014,765.0,120.0,15.686275,185.0,24.183006,410.0,53.594772,555.0,72.549019,210.0,27.450981
1400000US06037408626,6037408626,2019,1325.0,220.0,16.603773,410.0,30.943396,680.0,51.320755,840.0,63.396225,485.0,36.603775
1400000US06037553702,6037553702,2018,1167.0,256.0,21.93659,484.0,41.473866,889.0,76.178238,957.0,82.005142,210.0,17.994858
1400000US06037192700,6037192700,2013,1044.0,405.0,38.793102,699.0,66.954025,819.0,78.448273,954.0,91.379311,90.0,8.6206894
1400000US06037430101,6037430101,2019,1900.0,590.0,31.052631,915.0,48.157894,1350.0,71.052635,1575.0,82.894737,325.0,17.105263
1400000US06037139704,6037139704,2016,1497.0,122.0,8.1496325,173.0,11.556446,315.0,21.042084,399.0,26.653307,1098.0,73.346695
1400000US06037206052,6037206052,2013,320.0,72.0,22.5,91.0,28.4375,116.0,36.25,156.0,48.75,164.0,51.25
1400000US06037574201,6037574201,2014,1075.0,80.0,7.4418607,225.0,20.930233,315.0,29.302326,395.0,36.744186,680.0,63.255814
1400000US06037194200,6037194200,2015,1750.0,55.0,3.1428571,185.0,10.571428,320.0,18.285715,475.0,27.142857,1275.0,72.85714
1400000US06037551802,6037551802,2018,1142.0,110.0,9.6322241,227.0,19.877409,508.0,44.483364,628.0,54.991245,515.0,45.096321
1400000US06037651002,6037651002,2015,1709.0,110.0,6.4365125,320.0,18.7244,565.0,33.060268,695.0,40.667057,1015.0,59.391457
1400000US06037127606,6037127606,2019,1140.0,249.0,21.842106,463.0,40.614037,772.0,67.719299,827.0,72.543861,314.0,27.543859
1400000US06037218701,6037218701,2014,805.0,160.0,19.875776,290.0,36.024845,460.0,57.142857,530.0,65.838509,275.0,34.161491
1400000US06037554406,6037554406,2019,1620.0,460.0,28.395061,600.0,37.037037,890.0,54.938271,1025.0,63.271606,595.0,36.728394
1400000US06037275604,6037275604,2017,2666.0,344.0,12.903226,535.0,20.067516,723.0,27.11928,807.0,30.270067,1859.0,69.729935
1400000US06037910713,6037910713,2017,1367.0,144.0,10.534016,456.0,33.357719,936.0,68.471107,1095.0,80.102417,272.0,19.897587
1400000US06037401101,6037401101,2018,1985.0,305.0,15.365239,645.0,32.493702,1040.0,52.392948,1155.0,58.186398,830.0,41.813602
1400000US06037800338,6037800338,2017,2257.0,102.0,4.5192733,181.0,8.019495,439.0,19.450598,591.0,26.185202,1667.0,73.859108
1400000US06037702803,6037702803,2013,1184.0,150.0,12.668919,355.0,29.983109,575.0,48.56419,654.0,55.236488,530.0,44.763512
1400000US06037554521,6037554521,2015,1914.0,185.0,9.6656218,425.0,22.204807,725.0,37.878788,900.0,47.021942,1015.0,53.030304
1400000US06037125600,6037125600,2019,1195.0,225.0,18.828451,340.0,28.451883,510.0,42.677826,600.0,50.209206,595.0,49.790794
1400000US06037276608,6037276608,2017,990.0,125.0,12.626263,256.0,25.858585,372.0,37.575756,482.0,48.686871,509.0,51.414143
1400000US06037601700,6037601700,2013,1292.0,490.0,37.925697,752.0,58.204334,1063.0,82.275543,1189.0,92.027863,102.0,7.8947368
1400000US06037209820,6037209820,2014,768.0,329.0,42.838543,534.0,69.53125,689.0,89.713539,723.0,94.140625,45.0,5.859375
1400000US06037535102,6037535102,2018,1075.0,335.0,31.16279,560.0,52.093021,815.0,75.813957,865.0,80.465118,210.0,19.534883
1400000US06037127300,6037127300,2018,1355.0,225.0,16.605165,520.0,38.376385,745.0,54.981548,890.0,65.682655,465.0,34.317345
1400000US06037620703,6037620703,2018,1104.0,57.0,5.1630435,101.0,9.148551,216.0,19.565218,264.0,23.913044,840.0,76.08696
1400000US06037220000,6037220000,2018,2000.0,490.0,24.5,835.0,41.75,1230.0,61.5,1390.0,69.5,610.0,30.5
1400000US06037199802,6037199802,2013,722.0,252.0,34.903046,386.0,53.462605,546.0,75.623268,609.0,84.34903,113.0,15.65097
1400000US06037480002,6037480002,2014,1192.0,107.0,8.97651,139.0,11.661074,252.0,21.14094,314.0,26.342281,877.0,73.573822
1400000US06037463300,6037463300,2014,893.0,30.0,3.3594625,90.0,10.078387,220.0,24.636059,280.0,31.354982,614.0,68.756996
1400000US06037191204,6037191204,2015,814.0,254.0,31.203932,409.0,50.245701,634.0,77.886978,699.0,85.872238,115.0,14.127764
1400000US06037910505,6037910505,2018,856.0,174.0,20.327103,288.0,33.644859,462.0,53.971962,552.0,64.485985,304.0,35.514019
1400000US06037920015,6037920015,2017,1834.0,95.0,5.1799345,130.0,7.0883317,339.0,18.484188,458.0,24.972736,1377.0,75.081787
1400000US06037900104,6037900104,2016,1595.0,410.0,25.70533,840.0,52.664577,1290.0,80.877747,1400.0,87.774292,195.0,12.225705
1400000US06037407201,6037407201,2016,667.0,116.0,17.391304,227.0,34.032982,431.0,64.617691,509.0,76.311844,158.0,23.688156
1400000US06037503302,6037503302,2019,1845.0,185.0,10.027101,615.0,33.333332,965.0,52.303524,1370.0,74.254745,475.0,25.745258
1400000US06037302102,6037302102,2013,2545.0,474.0,18.624754,1083.0,42.554028,1517.0,59.607071,1667.0,65.500984,878.0,34.499016
1400000US06037402703,6037402703,2016,1261.0,283.0,22.442507,402.0,31.879461,759.0,60.190327,878.0,69.627281,382.0,30.293417
1400000US06037407802,6037407802,2014,820.0,75.0,9.1463413,145.0,17.682926,370.0,45.121952,495.0,60.365852,325.0,39.634148
1400000US06037650901,6037650901,2019,2335.0,355.0,15.203426,640.0,27.408993,1035.0,44.325481,1320.0,56.531048,1015.0,43.468952
1400000US06037271703,6037271703,2015,1273.0,164.0,12.882954,253.0,19.874313,505.0,39.670071,612.0,48.075413,662.0,52.003143
1400000US06037603302,6037603302,2015,1511.0,408.0,27.001986,671.0,44.407677,939.0,62.144276,1202.0,79.549965,308.0,20.383852
1400000US06037273403,6037273403,2019,1173.0,253.0,21.568628,428.0,36.48764,503.0,42.8815,603.0,51.406651,570.0,48.593349
1400000US06037403902,6037403902,2017,1485.0,125.0,8.4175081,415.0,27.946129,665.0,44.781143,815.0,54.882156,670.0,45.117844
1400000US06037552601,6037552601,2018,1170.0,205.0,17.521368,290.0,24.786325,710.0,60.683762,890.0,76.068375,280.0,23.931623
1400000US06037238320,6037238320,2015,1070.0,525.0,49.065422,815.0,76.168221,990.0,92.523361,1010.0,94.392525,60.0,5.6074767
1400000US06037139502,6037139502,2016,1200.0,230.0,19.166666,295.0,24.583334,545.0,45.416668,645.0,53.75,555.0,46.25
1400000US06037670324,6037670324,2014,1890.0,120.0,6.3492064,280.0,14.814815,440.0,23.280424,555.0,29.36508,1335.0,70.634918
1400000US06037408301,6037408301,2014,1253.0,244.0,19.473265,402.0,32.083,602.0,48.044693,795.0,63.447727,458.0,36.552273
1400000US06037603600,6037603600,2014,1425.0,195.0,13.684211,385.0,27.017544,605.0,42.456139,725.0,50.877193,700.0,49.122807
1400000US06037104401,6037104401,2014,665.0,110.0,16.541353,250.0,37.593987,380.0,57.142857,430.0,64.661652,235.0,35.338345
1400000US06037405701,6037405701,2017,1090.0,60.0,5.5045872,205.0,18.807339,455.0,41.743118,545.0,50.0,545.0,50.0
1400000US06037920029,6037920029,2018,1248.0,96.0,7.6923075,217.0,17.387821,498.0,39.903847,629.0,50.400642,618.0,49.51923
1400000US06037222002,6037222002,2017,1280.0,260.0,20.3125,610.0,47.65625,935.0,73.046875,1045.0,81.640625,235.0,18.359375
1400000US06037134421,6037134421,2018,1355.0,80.0,5.9040589,130.0,9.5940962,225.0,16.605165,330.0,24.354244,1025.0,75.64576
1400000US06037533806,6037533806,2014,760.0,280.0,36.842106,422.0,55.526318,595.0,78.289474,699.0,91.973686,61.0,8.0263157
1400000US06037531302,6037531302,2014,1515.0,475.0,31.353136,705.0,46.534653,1175.0,77.557755,1295.0,85.478546,220.0,14.521452
1400000US06037535502,6037535502,2015,1205.0,350.0,29.045643,615.0,51.037346,895.0,74.273857,1025.0,85.062241,180.0,14.937759
1400000US06037408303,6037408303,2013,1171.0,96.0,8.1981211,188.0,16.054655,379.0,32.365501,495.0,42.271564,677.0,57.813835
1400000US06037197200,6037197200,2018,1185.0,149.0,12.573839,403.0,34.008438,796.0,67.172997,911.0,76.87764,274.0,23.122362
1400000US06037221710,6037221710,2013,875.0,465.0,53.142857,570.0,65.14286,695.0,79.428574,765.0,87.428574,110.0,12.571428
1400000US06037113303,6037113303,2018,1420.0,206.0,14.507042,337.0,23.732395,628.0,44.225353,695.0,48.943661,725.0,51.056339
1400000US06037401802,6037401802,2017,1109.0,94.0,8.4761047,233.0,21.009918,327.0,29.486023,411.0,37.060413,699.0,63.029755
1400000US06037920047,6037920047,2015,1256.0,279.0,22.213375,520.0,41.401276,730.0,58.121017,857.0,68.232483,398.0,31.687899
1400000US06037604200,6037604200,2014,1614.0,252.0,15.613383,615.0,38.104088,1006.0,62.329617,1229.0,76.146217,384.0,23.791822
1400000US06037576501,6037576501,2015,1510.0,460.0,30.463575,765.0,50.662251,1060.0,70.198677,1110.0,73.509933,400.0,26.490067
1400000US06037401601,6037401601,2015,2049.0,345.0,16.837482,705.0,34.407028,1085.0,52.95266,1225.0,59.785259,825.0,40.263542
1400000US06037222001,6037222001,2019,925.0,175.0,18.918919,395.0,42.702702,530.0,57.297298,645.0,69.729729,280.0,30.270269
1400000US06037109800,6037109800,2019,1455.0,220.0,15.120275,390.0,26.804123,660.0,45.360825,780.0,53.608246,675.0,46.391754
1400000US06037551101,6037551101,2013,1160.0,305.0,26.293104,500.0,43.103447,680.0,58.620689,845.0,72.844826,315.0,27.155172
1400000US06037603600,6037603600,2013,1415.0,180.0,12.720848,360.0,25.441696,555.0,39.222614,615.0,43.462898,800.0,56.537102
1400000US06037101222,6037101222,2014,1007.0,251.0,24.925522,454.0,45.084408,680.0,67.527306,764.0,75.868919,244.0,24.230387
1400000US06037234800,6037234800,2017,1185.0,265.0,22.362869,410.0,34.599155,800.0,67.510551,880.0,74.261604,305.0,25.738396
1400000US06037231901,6037231901,2018,641.0,293.0,45.709827,418.0,65.210609,534.0,83.307335,590.0,92.043678,52.0,8.1123247
1400000US06037240301,6037240301,2014,824.0,326.0,39.563107,510.0,61.893204,671.0,81.432037,743.0,90.169907,81.0,9.8300972
1400000US06037920334,6037920334,2016,2247.0,357.0,15.887851,533.0,23.720516,930.0,41.388519,1155.0,51.401871,1092.0,48.598129
1400000US06037300400,6037300400,2019,2085.0,265.0,12.709832,485.0,23.261391,825.0,39.568344,1000.0,47.961632,1085.0,52.038368
1400000US06037208620,6037208620,2014,1680.0,480.0,28.571428,860.0,51.190475,1215.0,72.321426,1365.0,81.25,315.0,18.75
1400000US06037481712,6037481712,2015,1595.0,570.0,35.736675,785.0,49.216301,1170.0,73.354233,1285.0,80.564262,310.0,19.435738
1400000US06037482522,6037482522,2019,1510.0,195.0,12.913907,360.0,23.841059,870.0,57.615894,1035.0,68.543045,475.0,31.456953
1400000US06037601302,6037601302,2018,2854.0,640.0,22.424667,1185.0,41.520672,1690.0,59.215137,1975.0,69.201118,880.0,30.833918
1400000US06037554512,6037554512,2016,1890.0,85.0,4.4973545,260.0,13.756614,505.0,26.719576,625.0,33.068783,1265.0,66.931213
1400000US06037920016,6037920016,2013,1492.0,74.0,4.9597855,153.0,10.254692,281.0,18.83378,439.0,29.423592,1054.0,70.643433
1400000US06037460401,6037460401,2018,342.0,46.0,13.450293,96.0,28.070175,144.0,42.105263,176.0,51.461987,167.0,48.83041
1400000US06037235202,6037235202,2015,1835.0,805.0,43.869209,1165.0,63.48774,1425.0,77.656677,1565.0,85.286102,270.0,14.713897
1400000US06037405203,6037405203,2015,825.0,180.0,21.818182,300.0,36.363636,420.0,50.909092,560.0,67.878784,265.0,32.121212
1400000US06037900506,6037900506,2015,1355.0,455.0,33.579334,705.0,52.029522,945.0,69.741699,1135.0,83.76384,220.0,16.236162
1400000US06037403320,6037403320,2014,1610.0,115.0,7.1428571,210.0,13.043478,480.0,29.813665,680.0,42.236023,930.0,57.763977
1400000US06037203100,6037203100,2019,1240.0,530.0,42.741936,855.0,68.951614,1070.0,86.290321,1175.0,94.758064,65.0,5.2419353
1400000US06037231601,6037231601,2017,669.0,234.0,34.977577,383.0,57.249626,524.0,78.325859,549.0,82.062782,120.0,17.93722
1400000US06037503103,6037503103,2019,1130.0,195.0,17.256638,445.0,39.380531,695.0,61.504425,790.0,69.911507,340.0,30.088495
1400000US06037208001,6037208001,2014,1367.0,344.0,25.164595,605.0,44.2575,946.0,69.202637,1050.0,76.810532,317.0,23.189466
1400000US06037121102,6037121102,2016,795.0,180.0,22.64151,340.0,42.767296,450.0,56.603775,570.0,71.698112,225.0,28.301888
1400000US06037103402,6037103402,2019,1083.0,202.0,18.651894,292.0,26.962143,463.0,42.751617,608.0,56.14035,475.0,43.85965
1400000US06037104321,6037104321,2017,572.0,187.0,32.692307,273.0,47.727272,453.0,79.195801,489.0,85.48951,83.0,14.510489
1400000US06037113239,6037113239,2019,962.0,256.0,26.611227,480.0,49.896049,721.0,74.948029,822.0,85.446983,140.0,14.553015
1400000US06037552602,6037552602,2015,1135.0,210.0,18.502203,345.0,30.396475,570.0,50.220264,750.0,66.079292,385.0,33.920704
1400000US06037408140,6037408140,2017,753.0,149.0,19.787518,278.0,36.918991,476.0,63.21381,625.0,83.001328,129.0,17.131474
1400000US06037212304,6037212304,2015,819.0,329.0,40.17094,534.0,65.201462,689.0,84.126984,764.0,93.284492,55.0,6.7155066
1400000US06037920029,6037920029,2014,1226.0,101.0,8.2381725,242.0,19.738989,395.0,32.218597,642.0,52.365417,586.0,47.797718
1400000US06037461502,6037461502,2013,1660.0,400.0,24.096386,710.0,42.771084,1050.0,63.253014,1235.0,74.397591,425.0,25.602409
1400000US06037296402,6037296402,2018,1135.0,65.0,5.7268724,220.0,19.383261,400.0,35.24229,470.0,41.409691,665.0,58.590309
1400000US06037980031,6037980031,2013,33.0,5.0,15.151515,10.0,30.30303,17.0,51.515152,20.0,60.60606,14.0,42.424244
1400000US06037190702,6037190702,2016,567.0,246.0,43.386242,293.0,51.675484,419.0,73.897705,456.0,80.423279,111.0,19.576719
1400000US06037120104,6037120104,2014,754.0,260.0,34.482758,470.0,62.334217,590.0,78.249336,625.0,82.891243,129.0,17.108753
1400000US06037542200,6037542200,2016,1630.0,340.0,20.858896,785.0,48.159508,1180.0,72.392639,1350.0,82.822083,280.0,17.177914
